Global Volcanism Program - Volcanoes of the World 4.8.6,,,,Downloaded on 05 Mar 2020 at 08:30 AM,,,,,,,,,
Volcano Number,Volcano Name,Eruption Number,Eruption Start Year,Event Number,Event Type,Event Remarks,Event Date Year Modifier,Event Date Year,Event Date Year Uncertainty,Event Date Month,Event Date Day Modifier,Event Date Day,Event Date Day Uncertainty
233020,"Fournaise, Piton de la",14235,1766,102369,Lava flow(s),Uncertain,,,,,,,
233020,"Fournaise, Piton de la",14235,1766,102370,Lava dome formation,,,,,,,,
233020,"Fournaise, Piton de la",14235,1766,102371,Phreatomagmatic eruption,,,,,,,,
233020,"Fournaise, Piton de la",14235,1766,102372,Lava flow(s),Entered water. Uncertain,,,,,,,
233020,"Fournaise, Piton de la",14236,1768,102374,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14236,1768,102375,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14236,1768,102376,Cinder cone formation,,,,,,,,
233020,"Fournaise, Piton de la",14237,1771,102377,Explosion,Uncertain,,,,,,,
233020,"Fournaise, Piton de la",14238,1772,102379,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14238,1772,102380,Ash,,,,,,,,
233020,"Fournaise, Piton de la",14239,1772,102382,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14247,1791,102383,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14248,1792,102384,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14248,1792,102385,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14249,1794,102386,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14249,1794,102387,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14250,1795,102388,Lava flow(s),Uncertain,,,,,,,
233020,"Fournaise, Piton de la",14251,1797,102389,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14251,1797,102390,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14252,1800,102392,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14252,1800,102393,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14253,1801,102395,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14253,1801,102396,Phreatic activity,,,,,,,,
233020,"Fournaise, Piton de la",14253,1801,102397,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14253,1801,102398,Lava lake,,,,,,,,
233020,"Fournaise, Piton de la",14253,1801,102399,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14253,1801,102400,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14254,1802,102403,Phreatic activity,,,,,,,,
233020,"Fournaise, Piton de la",14254,1802,102404,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14254,1802,102405,Phreatomagmatic eruption,,,,,,,,
233020,"Fournaise, Piton de la",14255,1807,102408,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14255,1807,102409,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14256,1809,102411,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14256,1809,102412,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14257,1810,102414,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14266,1821,102416,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14266,1821,102417,Earthquakes (undefined),,,,,,,,
233020,"Fournaise, Piton de la",14266,1821,102418,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14267,1824,102419,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14268,1824,102420,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14269,1830,102422,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14269,1830,102423,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14270,1832,102425,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14270,1832,102426,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14271,1844,102429,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14271,1844,102430,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14271,1844,102431,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14272,1844,102432,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14272,1844,102433,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14272,1844,102434,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14272,1844,102435,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14273,1845,102436,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14274,1846,102437,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14275,1847,102438,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14276,1848,102439,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14277,1849,102440,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14278,1850,102441,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14278,1850,102442,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14279,1851,102444,Lava lake,,,,,,,,
233020,"Fournaise, Piton de la",14279,1851,102445,Crater formation,Summit.,,,,,,,
233020,"Fournaise, Piton de la",14280,1852,102447,Lava lake,,,,,,,,
233020,"Fournaise, Piton de la",14293,1874,102450,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14293,1874,102451,Phreatic activity,,,,,,,,
233020,"Fournaise, Piton de la",14293,1874,102452,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14294,1875,102453,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14295,1876,102454,Lava flow(s),Uncertain,,,,,,,
233020,"Fournaise, Piton de la",14296,1878,102456,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14297,1882,102457,Lava flow(s),Uncertain,,,,,,,
233020,"Fournaise, Piton de la",14298,1884,102458,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14299,1889,102461,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14299,1889,102462,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14299,1889,102463,Property damage,,,,,,,,
233020,"Fournaise, Piton de la",14299,1889,102464,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14300,1890,102467,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14300,1890,102468,Phreatic activity,,,,,,,,
233020,"Fournaise, Piton de la",14300,1890,102469,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14300,1890,102470,Property damage,,,,,,,,
233020,"Fournaise, Piton de la",14300,1890,102471,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14300,1890,102472,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14301,1894,102473,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14301,1894,102474,Property damage,,,,,,,,
233020,"Fournaise, Piton de la",14301,1894,102475,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14302,1897,102477,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14302,1897,102478,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14303,1898,102479,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14304,1898,102481,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14315,1909,102482,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14316,1910,102484,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14316,1910,102485,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14316,1910,102486,Cinder cone formation,,,,,,,,
233020,"Fournaise, Piton de la",14317,1913,102488,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14317,1913,102489,Lava flow(s),,,,,,,,
241030,Taranaki,14318,1700,102490,Explosion,,,,,,,,
241030,Taranaki,14318,1700,102491,Tephra,,,,,,,,
233020,"Fournaise, Piton de la",14319,1915,102495,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14319,1915,102496,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14320,1917,102498,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14321,1920,102500,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14322,1921,102503,Explosion,Uncertain,,,,,,,
233020,"Fournaise, Piton de la",14322,1921,102504,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14323,1924,102505,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14324,1924,102507,Explosion,Uncertain,,,,,,,
233020,"Fournaise, Piton de la",14324,1924,102508,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14325,1925,102511,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14325,1925,102512,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14326,1926,102514,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14336,1938,102515,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14336,1938,102516,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14336,1938,102517,Property damage,,,,,,,,
233020,"Fournaise, Piton de la",14336,1938,102518,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14336,1938,102519,Cinder cone formation,,,,,,,,
233020,"Fournaise, Piton de la",14336,1938,102520,Fauna kill,Terrestrial.,,,,,,,
233020,"Fournaise, Piton de la",14337,1941,102521,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14338,1942,102525,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14338,1942,102526,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14339,1943,102529,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14339,1943,102530,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14339,1943,102531,Property damage,,,,,,,,
233020,"Fournaise, Piton de la",14339,1943,102532,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14340,1944,102534,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14340,1944,102535,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14340,1944,102536,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14341,1945,102539,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14341,1945,102540,Scoria,,,,,,,,
233020,"Fournaise, Piton de la",14341,1945,102541,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14341,1945,102542,Cinder cone formation,,,,,,,,
233020,"Fournaise, Piton de la",14342,1946,102545,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14342,1946,102546,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14351,1953,102548,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14353,1955,102553,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14353,1955,102554,Scoria,,,,,,,,
233020,"Fournaise, Piton de la",14353,1955,102555,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14353,1955,102556,Lava dome formation,,,,,,,,
233020,"Fournaise, Piton de la",14353,1955,102557,Property damage,,,,,,,,
233020,"Fournaise, Piton de la",14353,1955,102558,Fauna kill,Terrestrial.,,,,,,,
233020,"Fournaise, Piton de la",14354,1957,102563,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14354,1957,102564,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14355,1958,102567,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14355,1958,102568,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14355,1958,102569,Cinder cone formation,,,,,,,,
233020,"Fournaise, Piton de la",14356,1959,102571,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14356,1959,102572,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14357,1960,102576,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14357,1960,102577,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14357,1960,102578,Cinder cone formation,,,,,,,,
233020,"Fournaise, Piton de la",14358,1961,102580,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14364,1973,102581,Cinder cone formation,,,,,,,,
233020,"Fournaise, Piton de la",14365,1975,102584,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14365,1975,102585,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14365,1975,102586,Lava lake,,,,,,,,
233020,"Fournaise, Piton de la",14365,1975,102587,Property damage,,,,,,,,
233020,"Fournaise, Piton de la",14365,1975,102588,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14365,1975,102589,Cinder cone formation,,,,,,,,
233020,"Fournaise, Piton de la",14366,1976,102591,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14366,1976,102592,Scoria,,,,,,,,
233020,"Fournaise, Piton de la",14366,1976,102593,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14367,1977,102595,Explosion,moderate,,,,,,,
233020,"Fournaise, Piton de la",14367,1977,102596,Lava flow(s),"violent, strong, or large",,,,,,,
233020,"Fournaise, Piton de la",14367,1977,102597,Property damage,,,,,,,,
233020,"Fournaise, Piton de la",14367,1977,102598,Evacuations,,,1977,,4,,8,
233020,"Fournaise, Piton de la",14367,1977,102599,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14367,1977,102600,Volcanic tremor,,,,,,,,
233020,"Fournaise, Piton de la",14367,1977,102601,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14368,1977,102604,Explosion,moderate,,,,,,,
233020,"Fournaise, Piton de la",14368,1977,102605,Tephra,,,,,,,,
233020,"Fournaise, Piton de la",14368,1977,102606,Lava flow(s),moderate,,,,,,,
233020,"Fournaise, Piton de la",14368,1977,102607,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14368,1977,102608,Cinder cone formation,,,,,,,,
233020,"Fournaise, Piton de la",14368,1977,102609,Crater formation,Parasitic.,,,,,,,
233020,"Fournaise, Piton de la",14369,1979,102612,Explosion,weak or small,,,,,,,
233020,"Fournaise, Piton de la",14369,1979,102613,Scoria,,,,,,,,
233020,"Fournaise, Piton de la",14372,1985,102614,Volcanic tremor,,,,,,,,
233020,"Fournaise, Piton de la",14372,1985,102615,Earthquakes (undefined),Before.,,,,,,,
233020,"Fournaise, Piton de la",14372,1985,102616,Earthquakes (undefined),,,,,,,,
233020,"Fournaise, Piton de la",14372,1985,102617,Earthquakes (undefined),After.,,,,,,,
233020,"Fournaise, Piton de la",14372,1985,102618,Deformation (inflation),,,,,,,,
233020,"Fournaise, Piton de la",14372,1985,102619,Deformation (deflation),,,,,,,,
233020,"Fournaise, Piton de la",14372,1985,102620,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14373,1990,102623,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14373,1990,102624,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14373,1990,102625,Cinder cone formation,,,,,,,,
233020,"Fournaise, Piton de la",14373,1990,102626,Volcanic tremor,Before eruption.,,,,,,,
233020,"Fournaise, Piton de la",14373,1990,102627,Volcanic tremor,,,,,,,,
233020,"Fournaise, Piton de la",14373,1990,102628,Deformation (inflation),,,,,,,,
233020,"Fournaise, Piton de la",14373,1990,102629,Deformation (deflation),,,,,,,,
233020,"Fournaise, Piton de la",14374,1991,102631,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14374,1991,102632,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14374,1991,102633,Earthquakes (undefined),Before.,,,,,,,
233020,"Fournaise, Piton de la",14374,1991,102634,Earthquakes (undefined),,,,,,,,
233020,"Fournaise, Piton de la",14374,1991,102635,Deformation (inflation),,,,,,,,
233020,"Fournaise, Piton de la",14375,1992,102638,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14375,1992,102639,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14375,1992,102640,Volcanic tremor,,,,,,,,
233020,"Fournaise, Piton de la",14375,1992,102641,Earthquakes (undefined),Before.,,,,,,,
233020,"Fournaise, Piton de la",14375,1992,102642,Earthquakes (undefined),,,,,,,,
233020,"Fournaise, Piton de la",14375,1992,102643,Deformation (inflation),,,,,,,,
233020,"Fournaise, Piton de la",14376,1998,102645,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14376,1998,102646,Scoria,,,,,,,,
233020,"Fournaise, Piton de la",14379,2000,102647,Earthquakes (undefined),After.,,,,,,,
233020,"Fournaise, Piton de la",14379,2000,102648,Deformation (inflation),,,,,,,,
233020,"Fournaise, Piton de la",14380,2001,102650,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14380,2001,102651,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14380,2001,102652,Volcanic tremor,Before eruption.,,,,,,,
233020,"Fournaise, Piton de la",14380,2001,102653,Volcanic tremor,,,,,,,,
233020,"Fournaise, Piton de la",14380,2001,102654,Earthquakes (undefined),Before.,,,,,,,
233020,"Fournaise, Piton de la",14380,2001,102655,Earthquakes (undefined),,,,,,,,
233020,"Fournaise, Piton de la",14380,2001,102656,Deformation (inflation),,,,,,,,
233020,"Fournaise, Piton de la",14381,2001,102658,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14381,2001,102659,Property damage,,,,,,,,
233020,"Fournaise, Piton de la",14381,2001,102660,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14381,2001,102661,Earthquakes (undefined),Before.,,,,,,,
233020,"Fournaise, Piton de la",14381,2001,102662,Earthquakes (undefined),,,,,,,,
233020,"Fournaise, Piton de la",14382,2002,102664,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14382,2002,102665,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14382,2002,102666,Property damage,,,,,,,,
233020,"Fournaise, Piton de la",14382,2002,102667,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14382,2002,102668,Volcanic tremor,Before eruption.,,,,,,,
233020,"Fournaise, Piton de la",14382,2002,102669,Volcanic tremor,,,,,,,,
233020,"Fournaise, Piton de la",14383,2002,102671,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14383,2002,102672,Ash,,,,,,,,
233020,"Fournaise, Piton de la",14383,2002,102673,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14383,2002,102674,Property damage,,,,,,,,
233020,"Fournaise, Piton de la",14383,2002,102675,Volcanic tremor,Before eruption.,,,,,,,
233020,"Fournaise, Piton de la",14383,2002,102676,Volcanic tremor,,,,,,,,
233020,"Fournaise, Piton de la",14383,2002,102677,Deformation (inflation),,,,,,,,
233020,"Fournaise, Piton de la",14383,2002,102678,Lava flow(s),Entered water.,,,,,,,
233020,"Fournaise, Piton de la",14389,2006,102681,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14389,2006,102682,Scoria,,,,,,,,
233020,"Fournaise, Piton de la",14389,2006,102683,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14389,2006,102684,Property damage,,,,,,,,
233020,"Fournaise, Piton de la",14389,2006,102685,Caldera formation,Lava effusion,,,,,,,
233020,"Fournaise, Piton de la",14389,2006,102686,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14389,2006,102687,Volcanic tremor,,,,,,,,
233020,"Fournaise, Piton de la",14390,2008,102690,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14390,2008,102691,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14390,2008,102692,Lava lake,,,,,,,,
233020,"Fournaise, Piton de la",14390,2008,102693,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14390,2008,102694,Seismicity (volcanic),,,,,,,,
233020,"Fournaise, Piton de la",14390,2008,102695,Earthquakes (undefined),Before.,,,,,,,
233020,"Fournaise, Piton de la",14390,2008,102696,Earthquakes (undefined),After.,,,,,,,
233020,"Fournaise, Piton de la",14391,2009,102699,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14391,2009,102700,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14391,2009,102701,Debris avalanches,weak or small,,,,,,,
233020,"Fournaise, Piton de la",14391,2009,102702,Lava fountains,,,,,,,,
233020,"Fournaise, Piton de la",14391,2009,102703,Volcanic tremor,,,,,,,,
233020,"Fournaise, Piton de la",14391,2009,102704,Earthquakes (undefined),Before.,,,,,,,
233020,"Fournaise, Piton de la",14391,2009,102705,Earthquakes (undefined),,,,,,,,
233020,"Fournaise, Piton de la",14392,2010,102707,Explosion,,,,,,,,
233020,"Fournaise, Piton de la",14392,2010,102708,Ash,,,,,,,,
233020,"Fournaise, Piton de la",14392,2010,102709,Lava flow(s),,,,,,,,
233020,"Fournaise, Piton de la",14392,2010,102710,Lava lake,,,,,,,,
233020,"Fournaise, Piton de la",14392,2010,102711,Debris avalanches,weak or small,,,,,,,
233020,"Fournaise, Piton de la",14392,2010,102712,Lava fountains,,,,,,,,
234010,Heard,14402,1950,102713,Glow,,,,,,,,
234010,Heard,14403,1953,102716,Explosion,,,,,,,,
234010,Heard,14404,1954,102719,Explosion,,,,,,,,
234010,Heard,14404,1954,102720,Lava flow(s),Uncertain,,,,,,,
234010,Heard,14405,1985,102724,Explosion,,,,,,,,
234010,Heard,14405,1985,102725,Lava flow(s),,,,,,,,
234010,Heard,14405,1985,102726,Lava lake,,,,,,,,
234010,Heard,14405,1985,102727,Eruption cloud,,,,,,,,
234010,Heard,14406,1992,102729,Explosion,Uncertain,,,,,,,
234010,Heard,14407,1992,102732,Glow,,,,,,,,
234010,Heard,14408,1993,102735,Explosion,,,,,,,,
234010,Heard,14408,1993,102736,Ash,,,,,,,,
234010,Heard,14408,1993,102737,Lava flow(s),,,,,,,,
234010,Heard,14409,2000,102741,Explosion,,,,,,,,
234010,Heard,14409,2000,102742,Lava flow(s),,,,,,,,
234010,Heard,14410,2003,102745,Lava lake,,,,,,,,
241021,Mayor Island,14418,-5060,102749,Explosion,,,,,,,,
241021,Mayor Island,14418,-5060,102750,Ash,,,,,,,,
241021,Mayor Island,14418,-5060,102751,Lapilli,,,,,,,,
241021,Mayor Island,14418,-5060,102752,Pyroclastic flow,,,,,,,,
241021,Mayor Island,14418,-5060,102753,Phreatic activity,,,,,,,,
241021,Mayor Island,14418,-5060,102754,Caldera formation,Explosion,,,,,,,
241021,Mayor Island,14418,-5060,102755,Pumice,,,,,,,,
241021,Mayor Island,14418,-5060,102756,Blocks,,,,,,,,
241020,Auckland Volcanic Field,14419,1350,102758,Explosion,,,,,,,,
241020,Auckland Volcanic Field,14419,1350,102759,Ash,,,,,,,,
241020,Auckland Volcanic Field,14419,1350,102760,Lava flow(s),,,,,,,,
241020,Auckland Volcanic Field,14419,1350,102761,Lava flow(s),Entered water.,,,,,,,
241030,Taranaki,14420,-7650,102762,Explosion,,,,,,,,
241030,Taranaki,14420,-7650,102763,Tephra,,,,,,,,
241030,Taranaki,14421,-7330,102764,Explosion,,,,,,,,
241030,Taranaki,14421,-7330,102765,Tephra,,,,,,,,
241030,Taranaki,14422,-7270,102766,Explosion,,,,,,,,
241030,Taranaki,14422,-7270,102767,Tephra,,,,,,,,
241030,Taranaki,14423,-7000,102769,Explosion,,,,,,,,
241030,Taranaki,14423,-7000,102770,Ash,,,,,,,,
241030,Taranaki,14423,-7000,102771,Lapilli,,,,,,,,
241030,Taranaki,14423,-7000,102772,Pumice,,,,,,,,
241030,Taranaki,14424,-6050,102774,Explosion,,,,,,,,
